Run,ArrayExpress-Phenotype,ArrayExpress-SPECIES,Assay Type,BioProject,BioSample,Center Name,common_name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,PHENOTYPE,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Subject_ID,Submitter_Id,AssemblyName,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,ArrayExpress-Sex,gender,sub_species
ERR10561190,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177984,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074849,SAMEA112177984,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:G3,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177984,f771805c-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0036a,f771805c-587f-11ea-948a-fa163e2f1184,AANG04,202,13360697938,1908118854,"sra,cram,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-12-19T16:05:00Z,1,male,male,
ERR10561192,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177983,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074851,SAMEA112177983,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:A4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177983,f77ece74-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0037a,f77ece74-587f-11ea-948a-fa163e2f1184,AANG04,202,9277781018,1515308550,"run.zq,cram,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-12-19T14:34:00Z,1,male,male,
ERR10561193,Spleen,Felis catus,WXS,PRJEB57227,SAMEA112177986,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074852,SAMEA112177986,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:B4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Spleen,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177986,f7857652-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0037b,f7857652-587f-11ea-948a-fa163e2f1184,AANG04,202,8221281022,1480231899,"run.zq,cram,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-12-19T14:57:00Z,1,male,male,
ERR10561194,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112177987,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074853,SAMEA112177987,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:C4,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112177987,f78c6c32-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0038a,f78c6c32-587f-11ea-948a-fa163e2f1184,AANG04,202,12252334038,1709555662,"sra,cram,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-19T14:31:00Z,1,female,female,
ERR10561205,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112178004,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074864,SAMEA112178004,SC,Wellcome Sanger Institute,2022-12-02T16:17:18Z,2022-12-02T16:17:18Z,public,Illumina NovaSeq 6000,DN606935L:D6,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112178004,f8383170-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0050b,f8383170-587f-11ea-948a-fa163e2f1184,AANG04,202,15355219476,1939617904,"cram,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-12-19T14:26:00Z,1,male,male,
ERR10561207,Bladder,Felis catus,WXS,PRJEB57227,SAMEA112178002,WELLCOME SANGER INSTITUTE,domestic cat,public,2022-12-02,2022-12-02,2022-12-02,2022-12-02,ERX10074866,SAMEA112178002,SC,Wellcome Sanger Institute,2022-12-02T16:17:17Z,2022-12-02T16:17:17Z,public,Illumina NovaSeq 6000,DN606935L:F6,PAIRED,Hybrid Selection,GENOMIC,Felis catus,Bladder,ILLUMINA,2022-12-03T00:00:00Z,SAMEA112178002,f84ed39e-587f-11ea-948a-fa163e2f1184,ERP142199,CATD0051b,f84ed39e-587f-11ea-948a-fa163e2f1184,AANG04,202,15560179988,1995502805,"cram,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-12-19T14:49:00Z,1,male,male,
ERR10505593,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515243,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021235,SAMEA7515243,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:E1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515243,d73a6a3c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0292a,d73a6a3c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2248546840,323280288,"run.zq,sra,cram","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-12-16T07:57:00Z,1,female,female,familiaris
ERR10505594,Liver,Canis familiaris,WXS,PRJEB57227,SAMEA7515244,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021236,SAMEA7515244,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:G1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Liver,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515244,d753f2a4-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0292b,d753f2a4-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2932215840,415383618,"run.zq,cram,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-12-18T16:53:00Z,1,female,female,familiaris
ERR10505595,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515249,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021237,SAMEA7515249,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN610101E:B2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515249,d77754ba-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0294b,d77754ba-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,3331402988,458919903,"sra,run.zq,cram","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-12-16T07:57:00Z,1,female,female,familiaris
ERR10505596,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515247,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021238,SAMEA7515247,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:C2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515247,d7831ad4-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0294a,d7831ad4-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1794226620,263936376,"run.zq,cram,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:11:00Z,1,female,female,familiaris
ERR10505597,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515302,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021239,SAMEA7515302,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:E3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515302,d803af3c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0299a,d803af3c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1689637484,247318770,"cram,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T07:56:00Z,1,female,female,familiaris
ERR10505598,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515300,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021240,SAMEA7515300,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN610101E:F3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515300,d813bc4c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0299b,d813bc4c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2286434970,329680965,"sra,cram,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-12-16T08:08:00Z,1,female,female,familiaris
ERR10505599,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515317,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021241,SAMEA7515317,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:C5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515317,d8d85732-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0305a,d8d85732-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1949209504,283227235,"cram,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:13:00Z,1,male,male,familiaris
ERR10505600,Lymph node,Canis familiaris,WXS,PRJEB57227,SAMEA7515315,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021242,SAMEA7515315,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN610101E:D5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Lymph node,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515315,d8e49916-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0305b,d8e49916-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1815778000,275039187,"run.zq,cram,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-12-16T08:09:00Z,1,male,male,familiaris
ERR10505601,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515316,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021243,SAMEA7515316,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN610101E:E5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515316,d8f21a32-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0306a,d8f21a32-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1754849548,286822042,"sra,cram,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:12:00Z,1,male,male,familiaris
ERR10505602,Spleen,Canis familiaris,WXS,PRJEB57227,SAMEA7515318,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021244,SAMEA7515318,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:G5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515318,d906b79e-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0306b,d906b79e-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2674156396,464521732,"sra,run.zq,cram","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-12-18T16:51:00Z,1,male,male,familiaris
ERR10505603,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515277,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021245,SAMEA7515277,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:D9,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515277,da69c40a-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0320a,da69c40a-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2534153428,376432200,"run.zq,cram,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:13:00Z,1,female,female,familiaris
ERR10505604,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515279,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021246,SAMEA7515279,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN610101E:E9,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515279,da757462-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0320b,da757462-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2210214916,357823190,"cram,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:07:00Z,1,female,female,familiaris
ERR10505605,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515296,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021247,SAMEA7515296,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN610101E:E11,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515296,db3c9696-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0328a,db3c9696-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1847131834,295416292,"sra,run.zq,cram","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:07:00Z,1,female,female,familiaris
ERR10505606,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515294,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021248,SAMEA7515294,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN610101E:F11,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515294,db486192-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0328b,db486192-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1893079158,269970596,"run.zq,sra,cram","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-16T07:55:00Z,1,female,female,familiaris
ERR10505607,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515243,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021249,SAMEA7515243,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:E1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515243,d73a6a3c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0292a,d73a6a3c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2185698984,320167742,"cram,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-12-16T07:56:00Z,1,female,female,familiaris
ERR10505608,Liver,Canis familiaris,WXS,PRJEB57227,SAMEA7515244,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021250,SAMEA7515244,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:G1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Liver,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515244,d753f2a4-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0292b,d753f2a4-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2863118912,413814820,"run.zq,sra,cram","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-16T08:07:00Z,1,female,female,familiaris
ERR10505609,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515249,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021251,SAMEA7515249,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN610101E:B2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515249,d77754ba-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0294b,d77754ba-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,3239546316,454567171,"run.zq,sra,cram","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:11:00Z,1,female,female,familiaris
ERR10505610,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515247,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021252,SAMEA7515247,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:C2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515247,d7831ad4-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0294a,d7831ad4-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1741851050,260893317,"cram,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-16T08:10:00Z,1,female,female,familiaris
ERR10505611,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515302,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021253,SAMEA7515302,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:E3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515302,d803af3c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0299a,d803af3c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1654027712,246870711,"cram,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-12-16T08:43:00Z,1,female,female,familiaris
ERR10505612,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515300,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021254,SAMEA7515300,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN610101E:F3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515300,d813bc4c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0299b,d813bc4c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2225365522,327493123,"cram,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-12-16T07:56:00Z,1,female,female,familiaris
ERR10505613,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515317,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021255,SAMEA7515317,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:C5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515317,d8d85732-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0305a,d8d85732-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1892182076,280596885,"run.zq,sra,cram","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:07:00Z,1,male,male,familiaris
ERR10505614,Lymph node,Canis familiaris,WXS,PRJEB57227,SAMEA7515315,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021256,SAMEA7515315,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN610101E:D5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Lymph node,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515315,d8e49916-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0305b,d8e49916-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1760113264,271341049,"cram,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-12-16T08:16:00Z,1,male,male,familiaris
ERR10505615,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515316,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021257,SAMEA7515316,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN610101E:E5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515316,d8f21a32-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0306a,d8f21a32-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1703475898,283337732,"sra,cram,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2022-12-16T07:55:00Z,1,male,male,familiaris
ERR10505616,Spleen,Canis familiaris,WXS,PRJEB57227,SAMEA7515318,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021258,SAMEA7515318,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:G5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515318,d906b79e-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0306b,d906b79e-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2598494468,458561762,"run.zq,sra,cram","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-12-16T08:12:00Z,1,male,male,familiaris
ERR10505617,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515277,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021259,SAMEA7515277,SC,Wellcome Sanger Institute,2022-11-02T00:12:36Z,2022-11-02T00:12:36Z,public,Illumina NovaSeq 6000,DN610101E:D9,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515277,da69c40a-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0320a,da69c40a-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2476152764,374788902,"sra,cram,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-12-16T08:06:00Z,1,female,female,familiaris
ERR10505618,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515279,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021260,SAMEA7515279,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN610101E:E9,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515279,da757462-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0320b,da757462-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,2158266778,355084594,"sra,cram,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-16T07:55:00Z,1,female,female,familiaris
ERR10505619,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515296,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021261,SAMEA7515296,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN610101E:E11,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515296,db3c9696-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0328a,db3c9696-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1804541346,293822640,"sra,run.zq,cram","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-16T08:11:00Z,1,female,female,familiaris
ERR10505620,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515294,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021262,SAMEA7515294,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN610101E:F11,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515294,db486192-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0328b,db486192-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,1845828328,268773590,"sra,cram,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-12-16T08:09:00Z,1,female,female,familiaris
