"Run_ID","BioProject","Sample_ID","Case_ID","Breed","Age","Platform","ReleaseDate","Organization","Sex","Tissue","Tumor_type","Status","Symbol","Sample_status","Disease_stage","Survival_status","Tumor_grade"
"SRR13571707","PRJNA695534","SAMN17615961","4172","English Bulldog",6.2,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571708","PRJNA695534","SAMN17615862","4105","Pembroke Welsh Corgi",11.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571709","PRJNA695534","SAMN17615960","4171","Hound\, Nos",6.4,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571710","PRJNA695534","SAMN17615959","4171","Hound\, Nos",6.4,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571711","PRJNA695534","SAMN17615958","4170","Saint Bernard",7.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571712","PRJNA695534","SAMN17615957","4170","Saint Bernard",7.9,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571713","PRJNA695534","SAMN17615956","4169","West Highland White Terrier",14,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571714","PRJNA695534","SAMN17615955","4169","West Highland White Terrier",14,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571715","PRJNA695534","SAMN17615954","4168","Pembroke Welsh Corgi",12.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571716","PRJNA695534","SAMN17615953","4168","Pembroke Welsh Corgi",12.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571717","PRJNA695534","SAMN17615952","4167","German Shepherd",11.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571718","PRJNA695534","SAMN17615951","4167","German Shepherd",11.3,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","female","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571719","PRJNA695534","SAMN17615861","4105","Pembroke Welsh Corgi",11.6,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13571720","PRJNA695534","SAMN17615852","4100","Border Collie",9.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","blood","B-Cell Lymphoma (cBCL)","Normal",NA,"refrigerated EDTA blood",NA,NA,NA
"SRR13571721","PRJNA695534","SAMN17615851","4100","Border Collie",9.8,"ILLUMINA","2021-09-01T00:00:00Z","Cornell University","male","lymph node","B-Cell Lymphoma (cBCL)","Tumor",NA,"FFPE",NA,NA,NA
"SRR13123338","PRJNA680382","SAMN16878986","680","Labrador Retriever",8,"ILLUMINA","2020-12-15T00:00:00Z","University of Missouri","male","Bone","Appendicular Osteosarcoma (OSA)","Tumor",NA,NA,"Primary",NA,NA
"SRR13123341","PRJNA680382","SAMN16878985","1166","Sheepdog",7,"ILLUMINA","2020-12-15T00:00:00Z","University of Missouri","male","Lung","Appendicular Osteosarcoma (OSA)","Tumor",NA,NA,"Metastatic",NA,NA
"SRR13123343","PRJNA680382","SAMN16878984","1032","Sheepdog",7,"ILLUMINA","2020-12-15T00:00:00Z","University of Missouri","male","Muscle","Appendicular Osteosarcoma (OSA)","Normal",NA,NA,NA,NA,NA
"SRR13123347","PRJNA680382","SAMN16878988","994","Labrador Retriever",8,"ILLUMINA","2020-12-15T00:00:00Z","University of Missouri","male","Lung","Appendicular Osteosarcoma (OSA)","Tumor",NA,NA,"Metastatic",NA,NA
"SRR13123349","PRJNA680382","SAMN16878987","680","Labrador Retriever",8,"ILLUMINA","2020-12-15T00:00:00Z","University of Missouri","male","Muscle","Appendicular Osteosarcoma (OSA)","Normal",NA,NA,NA,NA,NA
"SRR13123352","PRJNA680382","SAMN16878983","1032","Sheepdog",7,"ILLUMINA","2020-12-15T00:00:00Z","University of Missouri","male","Bone","Appendicular Osteosarcoma (OSA)","Tumor",NA,NA,"Primary",NA,NA
"SRR13123343","PRJNA680382","SAMN16878984","1166","Sheepdog",7,"ILLUMINA","2020-12-15T00:00:00Z","University of Missouri","male","Muscle","Appendicular Osteosarcoma (OSA)","Normal",NA,NA,NA,NA,NA
"SRR13123349","PRJNA680382","SAMN16878987","994","Labrador Retriever",8,"ILLUMINA","2020-12-15T00:00:00Z","University of Missouri","male","Muscle","Appendicular Osteosarcoma (OSA)","Normal",NA,NA,NA,NA,NA
"SRR13050752","PRJNA677995","SAMN16786136","Pt03","Wheaten Terrier",11,"ILLUMINA","2021-01-04T00:00:00Z","Translational Genomics Research Institute","female","Peripheral blood","splenic angiosarcoma (hemangiosarcoma)","Normal",NA,NA,NA,NA,NA
"SRR13050748-SRR13050750-SRR13050751","PRJNA677995","SAMN16786137","Pt03","Wheaten Terrier",11,"ILLUMINA","2021-01-04T00:00:00Z","Translational Genomics Research Institute","female","Spleen","splenic angiosarcoma (hemangiosarcoma)","Tumor",NA,NA,NA,NA,NA
"SRR13050747","PRJNA677995","SAMN16786152","Pt11","Border Collie",12,"ILLUMINA","2021-01-04T00:00:00Z","Translational Genomics Research Institute","male","Peripheral blood","splenic angiosarcoma (hemangiosarcoma)","Normal",NA,NA,NA,NA,NA
"SRR13050744-SRR13050745-SRR13050746","PRJNA677995","SAMN16786153","Pt11","Border Collie",12,"ILLUMINA","2021-01-04T00:00:00Z","Translational Genomics Research Institute","male","Spleen","splenic angiosarcoma (hemangiosarcoma)","Tumor",NA,NA,NA,NA,NA
"SRR13050743","PRJNA677995","SAMN16786162","Pt16","Mix",12,"ILLUMINA","2021-01-04T00:00:00Z","Translational Genomics Research Institute","female","Peripheral blood","splenic angiosarcoma (hemangiosarcoma)","Normal",NA,NA,NA,NA,NA
"SRR13050740-SRR13050741-SRR13050742","PRJNA677995","SAMN16786163","Pt16","Mix",12,"ILLUMINA","2021-01-04T00:00:00Z","Translational Genomics Research Institute","female","Spleen","splenic angiosarcoma (hemangiosarcoma)","Tumor",NA,NA,NA,NA,NA
"SRR13050739","PRJNA677995","SAMN16786174","Pt22","Yorkshire Terrier Mix",8,"ILLUMINA","2021-01-04T00:00:00Z","Translational Genomics Research Institute","male","Peripheral blood","splenic angiosarcoma (hemangiosarcoma)","Normal",NA,NA,NA,NA,NA
"SRR13050735-SRR13050736-SRR13050737","PRJNA677995","SAMN16786175","Pt22","Yorkshire Terrier Mix",8,"ILLUMINA","2021-01-04T00:00:00Z","Translational Genomics Research Institute","male","Spleen","splenic angiosarcoma (hemangiosarcoma)","Tumor",NA,NA,NA,NA,NA
"SRR11671221","PRJNA630029","SAMN14820573","TD248A1_ES","Great Dane",NA,"ILLUMINA","2020-05-06T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671222","PRJNA630029","SAMN14820572","TD015A1_ES","Great Dane",NA,"ILLUMINA","2020-05-06T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671223","PRJNA630029","SAMN14820571","TD199A1_ES","Great Dane",NA,"ILLUMINA","2020-05-06T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671224","PRJNA630029","SAMN14820570","TD280A1_ES","Great Dane",NA,"ILLUMINA","2020-05-05T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671225","PRJNA630029","SAMN14820569","TD303A1_ES","Great Dane",NA,"ILLUMINA","2020-05-05T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671226","PRJNA630029","SAMN14820568","TD300A1_ES","Great Dane",NA,"ILLUMINA","2020-05-05T00:00:00Z","University of Helsinki","male","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671227","PRJNA630029","SAMN14820567","TD338A1_ES","Great Dane",NA,"ILLUMINA","2020-05-05T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671230","PRJNA630029","SAMN14820566","TD328A1_ES","Great Dane",NA,"ILLUMINA","2020-05-05T00:00:00Z","University of Helsinki","male","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671235","PRJNA630029","SAMN14820579","TD472A1_ES","Great Dane",NA,"ILLUMINA","2020-05-06T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671236","PRJNA630029","SAMN14820578","TD406A1_ES","Great Dane",NA,"ILLUMINA","2020-05-06T00:00:00Z","University of Helsinki","male","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671237","PRJNA630029","SAMN14820577","TD365A1_ES","Great Dane",NA,"ILLUMINA","2020-05-06T00:00:00Z","University of Helsinki","male","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671238","PRJNA630029","SAMN14820576","TD355A1_ES","Great Dane",NA,"ILLUMINA","2020-05-06T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671239","PRJNA630029","SAMN14820575","TD343A1_ES","Great Dane",NA,"ILLUMINA","2020-05-05T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671240","PRJNA630029","SAMN14820574","TD292A1_ES","Great Dane",NA,"ILLUMINA","2020-05-05T00:00:00Z","University of Helsinki","male","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671241","PRJNA630029","SAMN14820565","TD341A1_ES","Great Dane",NA,"ILLUMINA","2020-05-05T00:00:00Z","University of Helsinki","female","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
"SRR11671242","PRJNA630029","SAMN14820564","TD073A1_ES","Great Dane",NA,"ILLUMINA","2020-05-03T00:00:00Z","University of Helsinki","male","Blood","Non-Tumor","Normal",NA,NA,NA,NA,NA
