"Case_ID","Sample_ID","Tumor_Type","DiseaseAcronym2","Status","Symbol","Breed_info","Sample_status","Bioproject","Reason_to_exclude"
"DD0042-2","ERR1681474-ERR1681519","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0042-2","ERR1681477-ERR1681522","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0044","ERR1672129-ERR1672216","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0044","ERR1672130-ERR1672217","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0045","ERR1681442-ERR1681487","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0045","ERR1681443-ERR1681488","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0046","ERR1672131-ERR1672218","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0046","ERR1672132-ERR1672219","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0047","ERR1672133-ERR1672220","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0047","ERR1672134-ERR1672221","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0048","ERR1681444-ERR1681489","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0048","ERR1681445-ERR1681490","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0049","ERR1672135-ERR1672222","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0049","ERR1672136-ERR1672223","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0050","ERR1672137-ERR1672224","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0050","ERR1672138-ERR1672225","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0051","ERR1672139-ERR1672226","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0051","ERR1672140-ERR1672227","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0052","ERR1672141-ERR1672228","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0052","ERR1672142-ERR1672229","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0053","ERR1672143-ERR1672230","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0053","ERR1672144-ERR1672231","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0054","ERR1681446-ERR1681491","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0054","ERR1681447-ERR1681492","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0055","ERR1672145-ERR1672232","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0055","ERR1672146-ERR1672233","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0056","ERR1672147-ERR1672234","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0056","ERR1672148-ERR1672235","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0057","ERR1672149-ERR1672236","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0057","ERR1672150-ERR1672237","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0058","ERR1672151-ERR1672238","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0058","ERR1672152-ERR1672239","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0059","ERR1672153-ERR1672240","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0059","ERR1672154-ERR1672241","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0060","ERR1672155-ERR1672242","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0060","ERR1672156-ERR1672243","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0061","ERR1672157-ERR1672244","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0061","ERR1672158-ERR1672245","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0062","ERR1672159-ERR1672246","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0062","ERR1672160-ERR1672247","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0063","ERR1672161-ERR1672248","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0063","ERR1672162-ERR1672249","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0064","ERR1672163-ERR1672250","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0064","ERR1672164-ERR1672251","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0065","ERR1672165-ERR1672252","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0065","ERR1672166-ERR1672253","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0066","ERR1672167-ERR1672254","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0066","ERR1672168-ERR1672255","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0067","ERR1672169-ERR1672256","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0067","ERR1672170-ERR1672257","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0068","ERR1672171-ERR1672258","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0068","ERR1672172-ERR1672259","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0069","ERR1672173-ERR1672260","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0069","ERR1672174-ERR1672261","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0070","ERR1672175-ERR1672262","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0070","ERR1672176-ERR1672263","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0071","ERR1672177-ERR1672264","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0071","ERR1672178-ERR1672265","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0072","ERR1681448-ERR1681493","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0072","ERR1681449-ERR1681494","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0073","ERR1672179-ERR1672266","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0073","ERR1672180-ERR1672267","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0074","ERR1672181-ERR1672268","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0074","ERR1672182-ERR1672269","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0075","ERR1672183-ERR1672270","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0075","ERR1672184-ERR1672271","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0078","ERR1672186-ERR1672273","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0078","ERR1672187-ERR1672274","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0079","ERR1672188-ERR1672275","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0079","ERR1672189-ERR1672276","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0080","ERR1672190-ERR1672277","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0080","ERR1672191-ERR1672278","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0081","ERR1681450-ERR1681495","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0081","ERR1681451-ERR1681496","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0083","ERR1672193-ERR1672280","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0083","ERR1672194-ERR1672281","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0084","ERR2396464-ERR2496950","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0084","ERR2396465-ERR2496951","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0085","ERR1672195-ERR1672282","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0085","ERR1672196-ERR1672283","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0086","ERR2436313-ERR2496960","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0086","ERR2436314-ERR2496961","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0087","ERR1672197-ERR1672284","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0087","ERR1672198-ERR1672285","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0089","ERR1672201-ERR1672288","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0089","ERR1672202-ERR1672289","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0091","ERR1672204-ERR1672291","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0091","ERR1672205-ERR1672292","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0092","ERR2436311-ERR2496958","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0092","ERR2436312-ERR2496959","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0093","ERR1681452-ERR1681497","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0093","ERR1681453-ERR1681498","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0095","ERR1672206-ERR1681423","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0095","ERR1672207-ERR1681424","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0096","ERR1672208-ERR1681425","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0096","ERR1672209-ERR1681426","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0097","ERR1672210-ERR1681427","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0097","ERR1672211-ERR1681428","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0098","ERR1672212-ERR1681429","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0098","ERR1672213-ERR1681430","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0099","ERR1672214-ERR1681431","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0099","ERR1672215-ERR1681432","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0100","ERR1681433-ERR1681478","OM","OM","Normal","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DD0100","ERR1681434-ERR1681479","OM","OM","Tumor","OM SC","No breed provided","FFPE","PRJEB12081","Pass QC"
"DiaPar","SAMN03732683","OSA","OSA","Normal","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"DiaPar","SAMN03436505","OSA","OSA","Tumor","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"FBB","SAMN03436470","OSA","OSA","Normal","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"FBB","SAMN03732777","OSA","OSA","Tumor","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"GalLyo","SAMN03732750","OSA","OSA","Normal","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"GalLyo","SAMN03436501","OSA","OSA","Tumor","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"GarLar","SAMN03436645","OSA","OSA","Normal","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"GarLar","SAMN03436693","OSA","OSA","Tumor","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"GenCon","SAMN03436710","OSA","OSA","Normal","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"GenCon","SAMN03732778","OSA","OSA","Tumor","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"Golden1","SAMN03436494","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden1","SAMN03436667","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden10","SAMN03436478","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","4 other samples have a better match"
"Golden10","SAMN03436533","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","4 other samples have a better match"
"Golden11","SAMN03436707","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden11","SAMN03436584","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden12","SAMN03436729","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden12","SAMN03436632","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden2","SAMN03436853","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Normal- SAMN03436678, Mean Coverage < 30"
"Golden2","SAMN03436678","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Normal- SAMN03436678, Mean Coverage < 30"
"Golden3","SAMN03436894","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden3","SAMN03436823","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden4","SAMN03436637","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","SAMN03436637,coverage < 30"
"Golden4","SAMN03436582","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","SAMN03436637,coverage < 30"
"Golden5","SAMN03436535","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden5","SAMN03436821","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden6","SAMN03436261","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden6","SAMN03436569","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden7","SAMN03436703","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden7","SAMN03436709","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden8","SAMN03436578","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden8","SAMN03436489","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden9","SAMN03436600","UCL","UCL","Tumor","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"Golden9","SAMN03436834","UCL","UCL","Normal","UCL BI","Golden Retriever","Frozen","PRJNA247493","Pass QC"
"GraWie","SAMN03436546","OSA","OSA","Normal","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"GraWie","SAMN03436276","OSA","OSA","Tumor","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"HBB","SAMN03732749","OSA","OSA","Normal","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"HBB","SAMN03436510","OSA","OSA","Tumor","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"HemBig","SAMN03732736","OSA","OSA","Normal","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"HemBig","SAMN03436291","OSA","OSA","Tumor","OSA BI","Greyhound","Frozen","PRJNA247493","Pass QC"
"HPCI_0001","SRR8691805","OSA","OSA","Normal","OSA TGen ","Golden Retriever","Frozen","PRJNA525883","Pass QC"
"HPCI_0001","SRR8691808","OSA","OSA","Tumor","OSA TGen ","Golden Retriever","Frozen","PRJNA525883","Pass QC"
"HPCI_0003","SRR8691707","OSA","OSA","Normal","OSA TGen ","Golden Retriever","Frozen","PRJNA525883","Pass QC"
"HPCI_0003","SRR8691809","OSA","OSA","Tumor","OSA TGen ","Golden Retriever","Frozen","PRJNA525883","Pass QC"
"HPCI_0004","SRR8691706","OSA","OSA","Normal","OSA TGen ","Labrador","Frozen","PRJNA525883","Pass QC"
"HPCI_0004","SRR8691803","OSA","OSA","Tumor","OSA TGen ","Labrador","Frozen","PRJNA525883","Pass QC"
"HPCI_0005","SRR8691815","OSA","OSA","Normal","OSA TGen ","Greyhound","Frozen","PRJNA525883","Pass QC"
"HPCI_0005","SRR8691802","OSA","OSA","Tumor","OSA TGen ","Greyhound","Frozen","PRJNA525883","Pass QC"
"HPCI_0006","SRR8691816","OSA","OSA","Normal","OSA TGen ","Old English Sheepdog","Frozen","PRJNA525883","Pass QC"
"HPCI_0006","SRR8691817","OSA","OSA","Tumor","OSA TGen ","Old English Sheepdog","Frozen","PRJNA525883","Pass QC"
"HPCI_0008","SRR8691818","OSA","OSA","Normal","OSA TGen ","Labrador","Frozen","PRJNA525883","Pass QC"
"HPCI_0008","SRR8691819","OSA","OSA","Tumor","OSA TGen ","Labrador","Frozen","PRJNA525883","Pass QC"
"HPCI_0012","SRR8691821","OSA","OSA","Normal","OSA TGen ","Great Pyrenees","Frozen","PRJNA525883","Pass QC"
"HPCI_0012","SRR8691820","OSA","OSA","Tumor","OSA TGen ","Great Pyrenees","Frozen","PRJNA525883","Pass QC"
"HPCI_0013","SRR8691750","OSA","OSA","Normal","OSA TGen ","Golden Retriever","Frozen","PRJNA525883","Pass QC"
"HPCI_0013","SRR8691822","OSA","OSA","Tumor","OSA TGen ","Golden Retriever","Frozen","PRJNA525883","Pass QC"
"HPCI_0014","SRR8691830","OSA","OSA","Normal","OSA TGen ","Mixed","Frozen","PRJNA525883","Pass QC"
"HPCI_0014","SRR8691751","OSA","OSA","Tumor","OSA TGen ","Mixed","Frozen","PRJNA525883","Pass QC"
"HPCI_0041","SRR8691828","OSA","OSA","Normal","OSA TGen ","Mixed","Frozen","PRJNA525883","Pass QC"
"HPCI_0041","SRR8691829","OSA","OSA","Tumor","OSA TGen ","Mixed","Frozen","PRJNA525883","Pass QC"
"HPCI_0044","SRR8691826","OSA","OSA","Normal","OSA TGen ","Greyhound","Frozen","PRJNA525883","Pass QC"
"HPCI_0044","SRR8691827","OSA","OSA","Tumor","OSA TGen ","Greyhound","Frozen","PRJNA525883","Pass QC"
"HPCI_0045","SRR8691824","OSA","OSA","Normal","OSA TGen ","Rottweiler","Frozen","PRJNA525883","Pass QC"
"HPCI_0045","SRR8691825","OSA","OSA","Tumor","OSA TGen ","Rottweiler","Frozen","PRJNA525883","Pass QC"
"HSA_1","SRR10260943","HSA","HSA","Tumor","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_1","SRR10260944","HSA","HSA","Normal","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_10","SRR10260933","HSA","HSA","Tumor","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_10","SRR10260934","HSA","HSA","Normal","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_11","SRR10260930","HSA","HSA","Tumor","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_11","SRR10260931","HSA","HSA","Normal","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_12","SRR10260928","HSA","HSA","Tumor","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_12","SRR10260929","HSA","HSA","Normal","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_13","SRR10260926","HSA","HSA","Tumor","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_13","SRR10260927","HSA","HSA","Normal","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_14","SRR10260924","HSA","HSA","Tumor","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_14","SRR10260925","HSA","HSA","Normal","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_15","SRR10260922","HSA","HSA","Tumor","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_15","SRR10260923","HSA","HSA","Normal","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_16","SRR10260920","HSA","HSA","Normal","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_16","SRR10260919","HSA","HSA","Tumor","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_17","SRR10260917","HSA","HSA","Tumor","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_17","SRR10260918","HSA","HSA","Normal","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_18","SRR10260915","HSA","HSA","Tumor","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_18","SRR10260916","HSA","HSA","Normal","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_19","SRR10260914","HSA","HSA","Normal","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_19","SRR10260913","HSA","HSA","Tumor","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_2","SRR10260921","HSA","HSA","Tumor","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_2","SRR10260932","HSA","HSA","Normal","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_20","SRR10260912","HSA","HSA","Normal","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_20","SRR10260911","HSA","HSA","Tumor","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_21","SRR10260908","HSA","HSA","Tumor","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_21","SRR10260909","HSA","HSA","Normal","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_22","SRR10260906","HSA","HSA","Tumor","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_22","SRR10260907","HSA","HSA","Normal","HSA BI","Golden Retriever","FFPE","PRJNA552034","Pass QC"
"HSA_23","SRR10260904","HSA","HSA","Tumor","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
"HSA_23","SRR10260905","HSA","HSA","Normal","HSA BI","Golden Retriever","Frozen","PRJNA552034","Pass QC"
